id,rle_mask
64ac969cac,77 25 178 25 279 25 379 26 479 27 579 28 680 28 780 29 880 30 981 30 1082 30 1183 30 1283 31 1385 30 1486 30 1587 30 1688 30 1789 30 1890 30 1991 30 2091 31 2192 31 2293 31 2394 31 2494 32 2595 32 2696 32 2797 32 2897 33 2998 33 3098 34 3199 34 3300 34 3401 34 3501 35 3602 35 3703 35 3804 35 3905 35 4005 36 4106 36 4207 36 4307 37 4408 37 4509 37 4610 37 4710 38 4811 38 4911 39 5012 39 5112 40 5213 40 5314 40 5415 40 5516 40 5617 40 5718 40 5819 40 5920 40 6021 40 6122 40 6223 40 6324 40 6425 40 6526 40 6627 40 6728 40 6829 40 6929 41 7030 41 7131 41 7231 42 7332 42 7432 43 7532 44 7632 45 7733 45 7833 46 7933 47 8034 47 8134 48 8234 49 8335 49 8435 50 8536 50 8637 50 8737 51 8837 52 8938 52 9038 53 9138 54 9239 54 9339 55 9439 56 9540 56 9641 56 9741 57 9842 57 9943 57 10044 57 10145 57
cb992ed293,9509 2 9610 2 9804 1 9811 3 9815 2 9903 18 10004 18 10112 11
9665f7544e,
4dfc862dff,38 64 138 65 237 67 330 75 421 90 517 3423 3943 98 4049 93 4155 88 4261 83 4368 77 4473 73 4579 68 4683 65 4787 62 4891 59 4994 57 5098 54 5204 49 5309 45 5414 41 5519 37 5624 33 5729 29 5833 26 5937 23 6040 21 6143 19 6247 16 6350 14 6453 12 6556 10 6659 8 6761 7 6863 6 6965 5 7067 4 7169 3 7272 1
067f82832a,3232 1 3325 9 3422 13 3517 19 3610 27 3701 37 3789 50 3880 60 3976 65 4070 72 4167 76 4265 79 4363 82 4462 84 4561 86 4660 88 4759 90 4857 93 4954 3326 8283 89 8384 83 8485 80 8586 78 8687 77 8788 73 8889 70 8990 66 9091 63 9192 61 9293 58 9394 53 9495 34 9596 31 9697 29 9798 27 9899 25 10000 25 10101 24
91471464a2,1 9194 9201 92 9304 90 9407 88 9510 86 9612 85 9715 83 9816 83 9918 82 10019 82 10120 82
47e91d98fc,3334 35 3435 44 3536 69 3609 6593
2c6dbbc57c,
a1df99dffd,
ae80852574,19 83 120 83 221 83 323 82 424 82 525 82 626 82 726 83 827 83 928 83 1029 83 1130 83 1231 83 1332 83 1433 83 1535 82 1637 81 1739 80 1840 80 1942 79 2044 78 2145 78 2246 78 2347 78 2448 78 2549 78 2650 78 2752 77 2853 77 2955 76 3056 76 3158 75 3259 75 3360 75 3461 75 3562 75 3663 75 3764 75 3865 75 3966 75 4067 75 4168 75 4269 75 4371 74 4472 74 4573 74 4675 73 4776 73 4877 73 4978 73 5079 73 5180 73 5281 73 5382 73 5483 73 5584 73 5684 74 5785 74 5886 74 5986 75 6087 75 6188 75 6288 76 6389 76 6489 77 6590 77 6690 78 6791 78 6892 78 6992 79 7093 79 7194 79 7294 80 7395 80 7496 80 7596 81 7697 81 7797 82 7898 82 7998 83 8098 84 8199 84 8299 85 8399 86 8499 87 8599 88 8699 89 8799 90 8898 92 8998 93 9097 95 9197 96 9294 908
c925d8f9e1,2727 1 2827 2 2927 3 3028 3 3129 3 3229 4 3330 4 3431 4 3532 4 3633 4 3734 4 3835 4 3935 5 4036 5 4137 5 4238 5 4338 6 4438 7 4537 9 4636 11 4736 12 4837 12 4938 12 5040 11 5141 11 5243 10 5345 9 5446 9 5548 8 5649 8 5751 7 5852 7 5953 7 6053 8 6154 8 6255 8 6356 8 6457 8 6559 7 6660 7 6762 6 6863 6 6964 6 7066 5 7166 6 7267 6 7367 7 7468 7 7569 7 7669 8 7770 8 7871 8 7971 9 8071 10 8171 11 8271 12 8372 12 8472 13 8573 13 8674 13 8776 12 8877 12 8979 11 9081 10 9183 9 9286 7 9388 6 9491 4 9594 2
7e713574ed,43 59 143 60 244 60 345 60 446 60 547 60 648 60 748 61 849 61 949 62 1050 62 1151 62 1252 62 1353 62 1454 62 1555 62 1655 63 1756 63 1857 63 1957 64 2058 64 2158 65 2259 65 2359 66 2459 67 2560 67 2660 68 2761 68 2861 69 2962 69 3062 70 3162 71 3263 71 3363 72 3464 72 3565 72 3665 73 3766 73 3867 73 3968 73 4069 73 4169 74 4270 74 4371 74 4472 74 4573 74 4673 75 4774 75 4875 75 4975 76 5076 76 5176 77 5276 78 5376 79 5476 80 5576 81 5677 81 5777 82 5877 83 5978 83 6079 83 6180 83 6281 83 6382 83 6483 83 6584 83 6685 83 6786 83 6887 83 6988 83 7090 82 7191 82 7293 81 7395 80 7497 79 7599 78 7701 77 7803 76 7905 75 8008 73 8110 72 8213 70 8317 67 8420 65 8522 64 8625 62 8728 60 8831 58 8933 57 9035 56 9136 56 9237 56 9338 56 9439 56 9539 57 9640 57 9740 58 9840 59 9940 60 10041 60 10142 60
8e5c3abaf7,45 57 146 57 247 57 348 57 449 57 550 57 652 55 753 51 854 49 955 47 1055 47 1156 45 1257 44 1358 42 1458 42 1559 41 1660 39 1761 38 1861 38 1962 36 2062 36 2162 35 2262 34 2362 33 2462 32 2563 30 2663 29 2763 29 2864 27 2964 27 3064 26 3164 25 3263 26 3362 26 3462 26 3562 26 3662 26 3762 26 3863 25 3963 24 4063 24 4164 23 4265 23 4344 2 4366 22 4445 3 4466 22 4546 4 4567 21 4647 6 4668 20 4748 6 4768 20 4849 7 4868 20 4950 7 4969 19 5051 7 5069 19 5152 7 5169 19 5253 7 5269 19 5354 8 5368 19 5455 9 5468 19 5556 31 5657 30 5758 29 5859 28 5960 27 6061 26 6162 25 6263 24 6364 24 6465 23 6566 22 6667 22 6768 21 6869 21 6970 20 7071 19 7172 19 7273 18 7374 18 7475 18 7576 17 7677 17 7778 17 7879 17 7980 16 8081 16 8182 16 8283 15 8384 15 8485 15 8586 14 8687 14 8788 14 8889 14 8990 13 9091 13 9192 13 9293 13 9394 13 9495 13 9596 13 9697 12 9798 12 9899 12 10000 12 10101 12
e86bc3782c,
6abab2e4a1,1 66 102 66 203 65 304 64 405 63 506 62 607 62 708 61 809 60 910 59 1011 59 1112 59 1213 58 1314 58 1415 58 1516 57 1617 56 1718 55 1819 54 1920 53 2021 52 2122 52 2223 51 2324 51 2425 51 2526 50 2627 49 2728 48 2829 47 2930 45 3031 43 3132 40 3233 36 3334 31 3435 28 3536 26 3637 23 3738 21 3839 20 3940 18 4041 16 4142 15 4243 12 4344 9 4445 5
afeced8b5f,
5f5badbc35,
52c753e4da,3438 6 3536 12 3637 12 3738 13 3839 13 3940 14 4041 15 4142 16 4243 17 4344 18 4445 19 4546 20 4647 21 4748 22 4849 23 4950 24 5051 24 5152 25 5253 26 5354 26 5455 27 5556 27 5657 28 5758 28 5859 29 5960 30 6061 31 6162 32 6263 33 6364 34 6465 35 6566 36 6667 36 6768 37 6869 37 6970 37 7071 38 7172 38 7273 38 7374 39 7475 39 7576 39 7677 40 7778 41 7879 43 7980 44 8081 46 8182 47 8283 48 8384 49 8485 50 8586 50 8687 51 8788 52 8889 52 8990 53 9091 53 9192 54 9293 54 9394 54 9495 55 9596 55 9697 56 9798 57 9899 58 10000 58 10101 58
99f40c4b94,32 70 132 71 233 71 332 73 431 75 531 76 630 78 729 80 828 82 926 85 1024 88 1123 90 1222 92 1321 94 1420 96 1518 7773 9293 95 9394 91 9495 84 9596 70 9697 65 9798 61 9899 59 10000 58 10101 57
5bf6104412,
b783c69710,
31c97009c1,2 201 204 1 206 98 313 92 419 87 525 82 630 78 735 74 841 69 945 66 1050 62 1176 37 1282 32 1399 16 1507 9 1610 7 1713 5 1815 4 1918 2
47285b6e1f,
2bec33a46d,
7a26e2ae43,
3140fdaec8,
2c4e9612cc,
b278cc6326,
524f01dd79,
4ab1ae3516,
4bcefa3819,
510e8c243a,2827 2 2926 4 3024 7 3122 10 3221 12 3319 15 3418 17 3516 20 3615 22 3714 24 3813 26 3912 28 4010 31 4109 33 4208 35 4307 37 4406 39 4506 40 4604 43 4701 47 4799 50 4898 52 4997 54 5097 55 5196 57 5296 58 5395 60 5495 61 5595 62 5695 63 5795 64 5895 65 5995 66 6095 67 6196 67 6296 68 6397 68 6497 69 6598 69 6699 69 6799 70 6900 70 7001 70 7101 71 7202 71 7302 72 7403 72 7503 73 7604 73 7704 74 7805 74 7905 75 8004 77 8104 78 8205 78 8305 79 8406 79 8506 80 8607 80 8708 80 8808 81 8909 81 9010 81 9111 81 9212 81 9313 81 9414 81 9515 81 9616 81 9717 81 9818 81 9919 81 10020 81 10121 81
19932718b7,
89e3fc01e4,2 100 103 100 204 6867 7076 96 7184 89 7305 8 7317 57 7420 55 7523 53 7637 40 7741 37 7859 20 7977 3 8080 1
783f585c78,
e286e6d0fc,
c47357ae6a,
79b2e7fb3b,6162 1 6263 4 6364 6 6465 7 6566 8 6667 9 6768 9 6869 9 6970 9 7071 10 7172 10 7273 10 7374 10 7475 11 7576 11 7677 12 7778 12 7879 13 7980 14 8081 15 8182 15 8283 16 8384 16 8485 17 8586 18 8687 19 8788 20 8889 22 8990 24 9091 26 9192 27 9293 27 9394 28 9495 28 9596 28 9697 28 9798 28 9899 28 10000 28 10101 28
e48c8294d2,19 83 121 82 222 82 324 81 426 80 528 79 629 79 730 79 832 78 933 78 1035 77 1137 76 1238 76 1340 75 1442 74 1543 74 1645 73 1746 73 1848 72 1949 72 2050 72 2151 72 2253 71 2354 71 2454 72 2555 72 2656 72 2756 73 2857 73 2958 73 3059 73 3160 73 3260 74 3361 74 3461 75 3562 75 3662 76 3762 77 3862 78 3962 79 4063 79 4164 79 4265 79 4366 79 4467 79 4569 78 4670 78 4771 78 4872 78 4973 78 5074 78 5175 78 5275 79 5374 81 5473 83 5572 85 5671 87 5770 89 5868 92 5966 903 6870 100 6974 97 7076 96 7179 94 7281 93 7384 91 7486 90 7588 89 7690 88 7791 88 7893 87 7996 85 8098 84 8200 83 8301 83 8403 82 8505 81 8607 80 8708 80 8810 79 8912 78 9014 77 9116 76 9217 76 9319 75 9420 75 9521 75 9622 75 9723 75 9824 75 9924 76 10025 76 10126 76
ece2c5440d,78 24 179 24 280 24 382 23 483 23 584 23 686 22 787 22 889 21 992 19 1094 18 1197 16 1299 15 1401 14 1503 13 1605 12 1708 10 1811 8 1913 7 2016 5 2118 4 2219 4 2320 4 2421 4 2523 3 2624 3 2725 3 2827 2
a1660f15a4,1 63 102 64 203 63 304 63 405 63 506 63 607 63 708 63 809 63 910 63 1011 63 1112 63 1213 63 1314 63 1415 64 1516 64 1617 65 1718 65 1819 66 1920 67 2021 67 2122 68 2223 69 2324 70 2425 71 2526 72 2627 73 2728 74 2829 76 2930 77 3031 78 3132 79 3233 79 3334 80 3435 80 3536 80 3637 80 3738 80 3839 80 3940 80 4041 80 4142 80 4243 79 4344 79 4445 78 4546 78 4647 77 4748 77 4849 76 4950 75 5051 75 5152 74 5253 73 5354 73 5455 72 5556 71 5657 71 5758 70 5859 69 5960 69 6061 69 6162 68 6263 68 6364 68 6465 68 6566 69 6667 69 6768 69 6869 69 6970 70 7071 70 7172 71 7273 71 7374 71 7475 72 7576 73 7677 73 7778 73 7879 74 7980 74 8081 75 8182 75 8283 76 8384 77 8485 78 8586 78 8687 79 8788 80 8889 81 8990 82 9091 83 9192 84 9293 85 9394 86 9495 87 9596 88 9697 89 9798 90 9899 92 10000 92 10101 92
2b31c73245,1 27 102 27 203 26 304 25 405 24 506 23 607 22 708 21 809 20 910 19 1011 18 1112 17 1213 16 1314 15 1415 13 1517 1 1525 2
a79de081cf,
ea97efa26f,1 3227 3233 93 3334 89 3435 86 3536 81 3637 75 3738 71 3839 68 3940 64 4041 61 4142 58 4243 56 4344 54 4445 53 4546 53 4647 52 4748 52 4849 52 4950 51 5051 51 5152 51 5253 50 5354 49 5455 48 5556 47 5657 46 5758 46 5859 45 5960 44 6061 43 6162 41 6263 40 6364 37 6465 35 6566 32 6667 29 6768 28 6869 26 6970 25 7071 25 7172 24 7273 24 7374 24 7475 24 7576 24 7677 24 7778 24 7879 24 7980 25 8081 27 8182 28 8283 31 8384 32 8485 33 8586 34 8687 34 8788 34 8889 32 8990 30 9091 29 9192 27 9293 27 9394 26 9495 26 9596 26 9697 26 9798 26 9899 26 10000 26 10101 26
1ccc46e36f,
54e0223472,
bb8a7805be,
02a3ec26b3,1 31 102 32 203 32 304 32 405 32 506 32 607 31 708 31 809 31 910 31 1011 31 1112 31 1213 31 1314 31 1415 30 1516 30 1617 30 1718 29 1819 29 1920 29 2021 29 2122 28 2223 28 2324 28 2425 28 2526 27 2627 27 2728 27 2829 27 2930 27 3031 27 3132 27 3233 27 3334 28 3435 28 3536 28 3637 28 3738 29 3839 29 3940 30 4041 31 4142 31 4243 32 4344 33 4445 34 4546 34 4647 35 4748 36 4849 37 4950 37 5051 38 5152 38 5253 39 5354 39 5455 39 5556 39 5657 40 5758 41 5859 42 5960 43 6061 44 6162 46 6263 47 6364 51 6465 61 6566 63 6667 65 6768 66 6869 68 6970 69 7071 71 7172 72 7273 73 7374 75 7475 76 7576 77 7677 78 7778 79 7879 80 7980 80 8081 81 8182 82 8283 83 8384 84 8485 86 8586 1616
71d46b2a4b,
c24e12d0cf,
bdf438ab78,1 4747 4752 97 4854 96 4956 95 5057 95 5158 95 5259 95 5360 95 5461 95 5562 95 5662 96 5763 96 5864 96 5964 97 6065 97 6166 97 6267 97 6368 97 6470 96 6572 95 6673 95 6775 94 6876 94 6977 94 7078 94 7180 93 7281 93 7382 93 7483 93 7584 93 7686 92 7788 91 7891 89 7995 86 8096 86 8198 85 8299 85 8400 85 8501 85 8603 84 8704 84 8805 84 8906 84 9007 84 9107 85 9208 85 9309 85 9410 85 9511 85 9611 86 9712 86 9812 87 9913 87 10014 87 10115 87
62e58689c3,545 1 547 1 644 7 741 1 743 1 745 11 763 2 846 5 852 1 854 1 947 3 951 1 955 1 1048 5 1056 2 1149 5 1155 5 1351 11 1451 18 1470 3 1539 39 1640 39 1739 43 1840 44 1939 49 2039 52 2139 53 2240 54 2339 59 2440 59 2541 59 2601 1 2642 62 2741 69 2841 70 2940 73 3040 75 3139 78 3239 79 3339 80 3440 81 3540 82 3625 2 3640 84 3726 2 3741 89 3841 90 3941 93 4038 1 4041 94 4139 1 4142 95 4240 2 4243 96 4340 3 4344 100 4445 100 4546 100 4647 100 4748 100 4849 96 4946 3 4950 96 5047 3 5051 86 5140 4 5148 3 5152 96 5249 3 5253 86 5342 5 5350 3 5354 82 5445 1 5452 1 5455 81 5556 82 5657 81 5758 81 5859 80 5960 80 6061 78 6140 1 6162 78 6263 78 6364 78 6465 78 6566 77 6667 77 6768 77 6869 76 6970 76 7071 75 7172 76 7273 76 7374 76 7475 75 7576 76 7678 75 7778 76 7880 75 7981 75 8082 74 8183 73 8285 72 8386 72 8488 70 8589 1 8591 68 8692 67 8793 66 8895 64 8996 64 9097 62 9200 58 9301 57 9401 57 9501 56 9602 55 9704 53 9805 52 9907 50 10008 50 10110 32 10146 12
6fc195d3de,
7fadebf068,1 8888 8895 95 9068 23 9182 10 9287 6 9389 5 9491 4 9593 3 9696 1
5155437a9d,
e04bf08dff,
82724f83ce,1 7596 7605 92 7710 86 7814 81 7919 76 8022 74 8125 71 8227 69 8330 66 8432 64 8534 61 8636 58 8738 55 8841 48 8943 47 9045 46 9148 44 9250 43 9352 42 9454 41 9555 41 9657 40 9758 40 9859 40 9961 39 10062 39 10164 38
84dadcf34c,
83b062b608,50 52 151 52 252 52 353 52 454 52 555 52 656 52 756 53 857 53 958 53 1059 53 1159 54 1260 54 1361 54 1462 54 1562 55 1663 55 1763 56 1863 57 1963 58 2062 60 2162 61 2261 63 2360 65 2459 67 2558 69 2657 71 2756 73 2854 76 2954 77 3053 79 3153 80 3254 80 3355 80 3456 80 3557 80 3657 81 3758 81 3859 81 3959 82 4060 82 4160 83 4260 84 4360 85 4460 86 4560 87 4661 87 4761 88 4861 89 4962 89 5063 89 5164 89 5266 88 5368 87 5471 85 5573 84 5676 82 5778 81 5881 79 5984 77 6086 76 6188 75 6290 74 6392 73 6494 72 6595 72 6697 71 6797 72 6898 72 6998 73 7098 74 7198 75 7298 76 7398 77 7499 77 7599 78 7700 78 7802 77 7903 77 8004 77 8106 76 8207 76 8307 77 8409 76 8510 76 8611 76 8713 75 8815 74 8916 74 9019 72 9121 71 9224 69 9327 67 9429 66 9532 64 9634 63 9737 61 9839 60 9941 59 10043 58 10145 57
4d8007c75e,
32034f14af,58 25 159 25 260 24 362 23 463 23 565 22 666 23 767 23 868 24 969 25 1070 26 1170 27 1271 28 1372 28 1473 28 1574 28 1674 30 1775 30 1877 29 1978 29 2080 29 2181 29 2283 29 2385 29 2487 28 2588 29 2690 29 2792 28 2893 29 2995 29 3096 29 3198 29 3299 29 3400 29 3501 29 3602 29 3703 29 3804 29 3905 29 4005 30 4106 30 4206 31 4307 31 4407 32 4508 32 4608 33 4709 33 4809 33 4909 34 5009 34 5109 34 5209 34 5309 35 5409 35 5509 35 5609 35 5709 35 5809 35 5908 36 6008 36 6107 37 6206 38 6305 39 6404 40 6503 41 6601 44 6700 46 6799 48 6898 50 6997 52 7094 56 7192 59 7291 61 7391 63 7491 64 7592 65 7692 67 7793 67 7893 69 7994 69 8093 71 8193 72 8292 74 8390 76 8485 82 8586 82 8687 81 8788 82 8889 82 8990 82 9091 82 9192 82 9293 82 9394 82 9495 82 9596 81 9697 81 9798 80 9899 80 10000 80 10101 79
306bde4606,
97246287a5,5454 1 5540 16 5629 28 5723 35 5818 41 5913 47 6006 55 6096 66 6190 73 6274 3928
5411bfa79c,
6b3478573c,
866fb53024,1615 2 1714 4 1814 5 1912 8 2010 11 2108 14 2207 16 2306 18 2405 20 2504 22 2603 24 2702 26 2801 28 2900 30 2999 32 3098 34 3197 36 3295 39 3394 41 3493 43 3592 45 3691 47 3790 49 3889 51 3989 52 4088 54 4188 55 4287 57 4387 58 4486 60 4586 61 4685 63 4785 64 4884 66 4983 68 5082 70 5181 72 5281 73 5380 75 5480 76 5579 78 5679 79 5778 81 5878 82 5977 84 6077 85 6177 86 6276 88 6376 89 6476 90 6576 91 6676 92 6776 93 6876 94 6976 95 7076 96 7177 96 7277 97 7378 97 7478 98 7577 2625
c9b35591b7,
3ed16c7933,1 8988 8990 98 9091 97 9192 96 9293 95 9394 94 9495 93 9596 92 9697 91 9798 90 9899 89 10000 88 10101 88
800d311316,
d84535e5f6,1 300 304 96 405 95 506 95 607 94 708 93 809 93 910 92 1011 91 1112 90 1213 89 1314 89 1415 88 1516 87 1617 86 1718 86 1819 85 1920 85 2021 84 2122 84 2223 83 2324 82 2425 80 2526 77 2627 71 2728 67 2829 64 2930 62 3031 61 3132 60 3233 60 3334 59 3435 59 3536 58 3637 57 3738 55 3839 52 3940 47 4041 43 4142 39 4243 36 4344 33 4445 29 4546 25 4647 22 4752 15 4859 6
07e7427152,41 35 142 34 243 34 344 32 445 31 545 32 646 31 746 32 847 32 947 33 1048 34 1148 34 1248 35 1349 35 1449 36 1550 36 1650 36 1751 35 1851 35 1952 34 2053 33 2153 33 2254 32 2355 31 2456 30 2556 31 2657 30 2758 29 2859 28 2960 28 3061 27 3161 27 3262 27 3362 27 3463 26 3563 26 3664 24 3764 24 3865 23 3965 23 4066 22 4166 22 4267 21 4367 21 4468 19 4568 18 4668 17 4769 14 4870 12 4970 11 5071 11 5173 9 5274 9 5375 8 5477 7 5579 6 5681 4
a1ac36929f,1920 3 2021 5 2122 7 2223 8 2324 9 2425 10 2526 12 2627 13 2728 14 2829 15 2930 16 3031 17 3132 19 3233 21 3334 23 3435 24 3536 26 3637 27 3738 29 3839 30 3940 32 4041 33 4142 35 4243 36 4344 38 4445 39 4546 40 4647 41 4748 42 4849 43 4950 44 5051 45 5152 46 5253 47 5354 48 5455 49 5556 50 5657 51 5758 51 5859 52 5960 52 6061 53 6162 54 6263 54 6364 55 6465 56 6566 57 6667 57 6768 58 6869 59 6970 59 7071 60 7172 60 7273 61 7374 61 7475 62 7576 62 7677 63 7778 63 7879 64 7980 65 8081 65 8182 66 8283 67 8384 68 8485 69 8586 69 8687 69 8788 69 8889 69 8990 68 9091 67 9192 66 9293 65 9394 64 9495 63 9596 63 9697 62 9798 62 9899 62 10000 62 10101 62
4fcbac3606,1 56 102 56 203 56 304 56 405 56 506 56 607 56 708 55 809 54 910 53 1011 52 1112 49 1213 45 1314 41 1415 37 1516 31 1617 22 1718 19 1819 18 1920 15 2021 13 2122 11 2223 9 2324 6 2425 4
d76fdc0c66,1 22 102 22 203 21 304 20 405 18 506 16 607 14 708 13 809 11 910 10 1011 9 1112 8 1213 7 1314 6 1415 5 1516 4 1617 3
47dd1a37eb,
834a9e2087,8785 3 8883 6 8979 11 9076 15 9173 19 9271 22 9368 26 9465 30 9561 35 9657 40 9753 45 9850 49 9945 55 10043 58 10143 59
3a4a98aadd,7367 7 7463 12 7559 17 7654 23 7750 28 7846 33 7941 39 8036 45 8132 50 8221 62 8315 69 8406 79 8496 90 8592 1610
d18e1a3ffe,3435 12 3536 18 3560 5 3637 35 3674 9 3738 49 3839 50 3940 51 4041 52 4142 53 4243 54 4344 54 4445 55 4546 55 4647 56 4748 55 4849 55 4950 54 5051 53 5152 52 5253 49 5354 45 5455 42 5556 39 5657 36 5758 34 5859 32 5960 31 6061 30 6162 28 6263 25 6364 24 6465 23 6566 23 6667 23 6768 22 6869 22 6970 22 7071 22 7172 22 7273 23 7374 23 7475 23 7576 23 7677 24 7778 24 7879 25 7980 25 8081 25 8182 25 8283 25 8384 25 8485 25 8586 24 8687 24 8788 24 8889 25 8990 26 9091 27 9192 28 9293 29 9394 30 9495 30 9596 30 9697 30 9798 28 9899 27 10000 26 10101 26
a971989911,3132 2 3233 3 3334 4 3435 4 3536 5 3637 5 3738 5 3839 5 3940 5 4041 6 4142 6 4243 6 4344 6 4445 7 4546 7 4647 7 4748 7 4849 8 4950 8 5051 9 5152 9 5253 10 5354 11 5455 11 5556 12 5657 13 5758 14 5859 14 5960 15 6061 16 6162 17 6263 18 6364 19 6465 20 6566 21 6667 22 6768 23 6869 24 6970 25 7071 27 7172 28 7273 29 7374 30 7475 31 7576 31 7677 32 7778 33 7879 33 7980 34 8081 34 8182 35 8283 35 8384 36 8485 37 8586 37 8687 38 8788 39 8889 39 8990 40 9091 41 9192 41 9293 42 9394 43 9495 43 9596 44 9697 45 9798 45 9899 46 10000 47 10101 47
97e8949284,76 26 178 25 279 25 381 24 483 23 584 23 686 22 787 22 889 21 990 21 1092 20 1193 20 1295 19 1397 18 1498 18 1600 17 1702 16 1804 15 1906 14 2008 13 2110 12 2212 11 2313 11 2415 10 2517 9 2618 9 2720 8 2821 8 2922 8 3023 8 3124 8 3225 8 3326 8 3426 9 3526 10 3626 11 3726 12 3827 12 3928 12 4028 13 4129 13 4229 14 4329 15 4429 16 4529 17 4629 18 4729 19 4828 21 4928 22 5028 23 5128 24 5228 25 5328 26 5429 26 5530 26 5633 24 5735 23 5837 22 5939 21 6042 19 6145 17 6248 15 6351 13 6454 11 6556 10 6659 8 6761 7 6864 5 6966 4 7068 3 7170 2 7272 1
7ff1d00b47,
d76ab972db,
e8799c2322,
16a231bd69,
b2eec54a46,2927 3 3020 11 3114 18 3212 21 3310 24 3410 25 3509 27 3608 29 3706 32 3803 36 3899 41 3972 2 3990 51 4070 11 4087 55 4169 74 4268 76 4366 79 4466 80 4564 83 4662 86 4760 92 4857 5345
5c5ecbc728,
b3e1c43576,48 54 148 55 258 46 365 7 380 25 489 1 503 3
6385fbffc8,35 40 134 44 234 46 333 49 434 50 535 51 635 53 736 53 837 54 938 55 1039 56 1141 55 1242 56 1343 57 1444 57 1545 57 1647 57 1748 57 1849 57 1951 56 2052 57 2153 57 2255 56 2357 55 2458 55 2560 55 2662 54 2763 54 2865 54 2967 54 3068 55 3170 55 3271 57 3373 60 3475 61 3576 61 3677 61 3779 60 3880 60 3981 60 4083 59 4184 59 4285 59 4386 59 4488 58 4589 58 4690 58 4791 58 4893 57 4994 57 5095 57 5197 56 5298 56 5399 56 5500 56 5602 55 5703 55 5804 55 5905 55 6006 55 6107 55 6208 55 6309 55 6410 55 6511 55 6612 55 6713 55 6814 55 6915 55 7016 55 7117 55 7218 55 7319 55 7420 55 7521 55 7622 55 7722 56 7823 56 7924 56 8024 57 8125 57 8226 57 8327 57 8428 57 8529 57 8630 57 8731 57 8832 57 8933 57 9034 57 9135 57 9236 57 9337 57 9438 57 9539 57 9640 57 9741 57 9842 57 9943 57 10044 57 10146 56
667b3004a1,1 6862 6869 91 6970 88 7071 86 7172 82 7273 79 7374 76 7475 74 7576 60 7677 59 7778 58 7879 57 7980 57 8081 57 8182 56 8283 56 8384 56 8485 56 8586 56 8687 56 8788 56 8889 56 8990 56 9091 56 9192 55 9293 55 9394 54 9495 54 9596 53 9697 53 9798 52 9899 52 10000 52 10101 51
be9f7dc881,
04b90090f8,1 77 102 77 203 76 304 75 405 73 506 72 607 71 708 70 809 69 910 68 1011 67 1112 66 1213 64 1314 62 1415 60 1516 57 1617 53 1718 49 1819 47 1920 45 2021 42 2122 39 2223 35 2324 30 2425 25 2526 22 2627 20 2728 19 2829 19 2930 18 3031 17 3132 17 3233 17 3334 17 3435 17 3536 16 3637 15 3738 14 3839 13 3940 12 4041 10 4142 10 4243 9 4344 9 4445 9 4546 8 4647 8 4748 7 4849 6 4950 5 5051 4 5152 3 5253 2
7c337d9e42,
32ffc55b56,1 40 102 40 203 40 304 39 405 39 506 38 607 37 708 35 809 33 910 29 1011 22 1112 16 1213 12 1314 8 1415 3
663990c75e,1 3835 3839 95 3940 94 4041 92 4142 91 4243 90 4344 89 4445 88 4546 88 4647 87 4748 87 4849 87 4950 86 5051 86 5152 86 5253 85 5354 85 5455 85 5556 85 5657 84 5758 84 5859 83 5960 83 6061 83 6162 82 6263 82 6364 81 6465 81 6566 80 6667 79 6768 79 6869 78 6970 77 7071 77 7172 76 7273 76 7374 75 7475 75 7576 75 7677 74 7778 73 7879 73 7980 72 8081 72 8182 71 8283 71 8384 70 8485 70 8586 69 8687 69 8788 68 8889 67 8990 67 9091 66 9192 66 9293 65 9394 65 9495 64 9596 64 9697 64 9798 64 9899 64 10000 64 10101 64
3b92f96f2f,1 9494 9496 100 9598 99 9700 98 9802 97 9903 97 10004 97 10106 96
625d4d8487,5954 6 6054 7 6148 14 6247 16 6347 17 6447 18 6547 19 6637 30 6735 33 6831 38 6926 44 7023 48 7120 52 7219 54 7318 56 7417 58 7517 59 7617 60 7717 61 7818 61 7918 62 8019 62 8119 63 8220 63 8320 64 8421 64 8522 64 8623 64 8724 64 8825 64 8926 64 9027 64 9127 65 9228 65 9329 65 9430 65 9530 66 9631 66 9732 66 9833 66 9933 67 10034 67 10135 67
b0869b33ce,3632 5 3718 11 3730 8 3816 23 3897 9 3914 26 3988 4 3994 47 4085 57 4184 59 4283 61 4383 62 4483 63 4552 11 4583 64 4651 14 4683 65 4749 19 4782 90 4880 5243 10125 77
be466f2fc3,
2d3ff9e083,1617 2 1718 3 1819 4 1920 4 2021 5 2122 5 2223 6 2324 6 2425 7 2526 7 2627 8 2728 8 2829 9 2930 9 3031 8 3132 8 3233 8 3334 7 3435 7 3536 7 3637 7 3738 7 3839 7 3940 7 4041 7 4142 7 4243 7 4344 7 4445 7 4546 6 4647 6 4748 5 4849 4 4950 3
798e0e80ba,
fde46e4a24,
ed73eb3bbb,
